Time(longsecs),Time(UTC),Temperature(&deg;C),Sensor SOH Voltage 1(V),Sensor SOH Voltage 2(V),Sensor SOH Voltage 3(V),
1507329677,2017-10-06 22:41:17.584,2.3010712E1,-1.1767855E0,-1.173337E0,-1.183672E0,
1507329737,2017-10-06 22:42:17.584,2.292865E1,-1.1670189E0,-1.1641226E0,-1.1745462E0,
1507329797,2017-10-06 22:43:17.584,2.299704E1,-1.1744442E0,-1.1677732E0,-1.1775675E0,
1507329857,2017-10-06 22:44:17.584,2.3177917E1,-1.1810741E0,-1.177414E0,-1.1840267E0,
1507329917,2017-10-06 22:45:17.585,2.2871857E1,-1.1858768E0,-1.1871052E0,-1.1900301E0,
1507329977,2017-10-06 22:46:17.584,2.3238922E1,-1.1613884E0,-1.1581306E0,-1.166358E0,
1507330037,2017-10-06 22:47:17.584,2.3115875E1,-1.1746264E0,-1.1710148E0,-1.1841764E0,
1507330097,2017-10-06 22:48:17.584,2.3192657E1,-1.1719952E0,-1.1706104E0,-1.1827745E0,
1507330157,2017-10-06 22:49:17.584,2.328415E1,-1.1714144E0,-1.1622972E0,-1.1726494E0,
1507330217,2017-10-06 22:50:17.584,2.3330444E1,-1.180233E0,-1.1744652E0,-1.1867561E0,
1507330277,2017-10-06 22:51:17.609,2.3022278E1,-1.1614761E0,-1.1625032E0,-1.1640425E0,
1507330337,2017-10-06 22:52:17.584,2.3256805E1,-1.1727419E0,-1.1688728E0,-1.1817217E0,
1507330397,2017-10-06 22:53:17.584,2.3041199E1,-1.1794281E0,-1.1788836E0,-1.1847515E0,
1507330457,2017-10-06 22:54:17.584,2.3086426E1,-1.1609983E0,-1.1668606E0,-1.171402E0,
1507330517,2017-10-06 22:55:17.584,2.2912872E1,-1.186945E0,-1.1763134E0,-1.1881704E0,
1507330577,2017-10-06 22:56:17.584,2.292865E1,-1.1605654E0,-1.157484E0,-1.1686544E0,
1507330637,2017-10-06 22:57:17.584,2.3081177E1,-1.1835356E0,-1.1777182E0,-1.1861029E0,
1507330697,2017-10-06 22:58:17.584,2.296231E1,-1.1689882E0,-1.1619463E0,-1.1737318E0,
1507330757,2017-10-06 22:59:17.584,2.3182129E1,-1.1661911E0,-1.1616201E0,-1.1714296E0,
1507330817,2017-10-06 23:00:17.611,2.3161102E1,-1.1859274E0,-1.1834412E0,-1.1949158E0,
1507330877,2017-10-06 23:01:17.584,2.297284E1,-1.1876392E0,-1.1782312E0,-1.1886044E0,
1507330937,2017-10-06 23:02:17.584,2.2903412E1,-1.1848564E0,-1.1806641E0,-1.1892643E0,
1507330997,2017-10-06 23:03:17.584,2.282663E1,-1.1632671E0,-1.1592093E0,-1.1698685E0,
1507331057,2017-10-06 23:04:17.584,2.293393E1,-1.1785946E0,-1.1783352E0,-1.1872568E0,
1507331117,2017-10-06 23:05:17.584,2.3115875E1,-1.1663685E0,-1.1617785E0,-1.1738577E0,
1507331177,2017-10-06 23:06:17.584,2.2926544E1,-1.1728277E0,-1.1691418E0,-1.178936E0,
1507331237,2017-10-06 23:07:17.584,2.2999115E1,-1.1757593E0,-1.17416E0,-1.1872816E0,
1507331297,2017-10-06 23:08:17.584,2.2984406E1,-1.1806936E0,-1.178608E0,-1.1893263E0,
1507331357,2017-10-06 23:09:17.584,2.29823E1,-1.1702738E0,-1.1651154E0,-1.1749353E0,
1507331417,2017-10-06 23:10:17.584,2.303067E1,-1.1824837E0,-1.1769981E0,-1.1863117E0,
1507331477,2017-10-06 23:11:17.584,2.3014893E1,-1.1784515E0,-1.1728973E0,-1.182065E0,
1507331537,2017-10-06 23:12:17.587,2.286029E1,-1.1839466E0,-1.1771803E0,-1.1908178E0,
1507331597,2017-10-06 23:13:17.584,2.3274689E1,-1.1581545E0,-1.1574049E0,-1.1675358E0,
1507331657,2017-10-06 23:14:17.584,2.3106415E1,-1.1782837E0,-1.1762638E0,-1.1860476E0,
1507331717,2017-10-06 23:15:17.584,2.3087463E1,-1.1775017E0,-1.1776819E0,-1.1847353E0,
1507331777,2017-10-06 23:16:17.584,2.297705E1,-1.1724844E0,-1.1688089E0,-1.1749201E0,
1507331837,2017-10-06 23:17:17.584,2.3063293E1,-1.1731052E0,-1.165988E0,-1.1765604E0,
1507331897,2017-10-06 23:18:17.584,2.2992828E1,-1.1704254E0,-1.1620913E0,-1.1723557E0,
1507331957,2017-10-06 23:19:17.586,2.2885529E1,-1.1648932E0,-1.1605158E0,-1.1760178E0,
1507332017,2017-10-06 23:20:17.585,2.2885529E1,-1.1703262E0,-1.1664104E0,-1.1749887E0,
1507332077,2017-10-06 23:21:17.610,2.2829803E1,-1.1842508E0,-1.1794252E0,-1.1868782E0,
1507332137,2017-10-06 23:22:17.584,2.301596E1,-1.2077856E0,-1.207448E0,-1.2091646E0,
1507332197,2017-10-06 23:23:17.584,2.3143219E1,-1.1726646E0,-1.1728897E0,-1.1823101E0,
1507332257,2017-10-06 23:24:17.584,2.310852E1,-1.18114E0,-1.1799955E0,-1.1890287E0,
1507332317,2017-10-06 23:25:17.584,2.322525E1,-1.1880875E0,-1.1798925E0,-1.1909523E0,
1507332377,2017-10-06 23:26:17.584,2.2994934E1,-1.1723824E0,-1.1692381E0,-1.1769743E0,
1507332437,2017-10-06 23:27:17.584,2.3066437E1,-1.1745062E0,-1.1698465E0,-1.178093E0,
1507332497,2017-10-06 23:28:17.584,2.3101166E1,-1.1756048E0,-1.171277E0,-1.1795139E0,
1507332557,2017-10-06 23:29:17.594,2.3130585E1,-1.1845207E0,-1.1780386E0,-1.1821136E0,
1507332617,2017-10-06 23:30:17.584,2.2963379E1,-1.1896143E0,-1.1807384E0,-1.1898956E0,
1507332677,2017-10-06 23:31:17.595,2.307486E1,-1.1828184E0,-1.1806784E0,-1.1897278E0,
1507332737,2017-10-06 23:32:17.584,2.3296783E1,-1.1802626E0,-1.1750135E0,-1.1789064E0,
1507332797,2017-10-06 23:33:17.584,2.3265228E1,-1.1693449E0,-1.1680136E0,-1.1813383E0,
1507332857,2017-10-06 23:34:17.584,2.3350403E1,-1.1899929E0,-1.1837626E0,-1.1913033E0,
1507332917,2017-10-06 23:35:17.584,2.316214E1,-1.1866999E0,-1.1833935E0,-1.1939306E0,
1507332977,2017-10-06 23:36:17.584,2.3181091E1,-1.1703539E0,-1.1723328E0,-1.1873055E0,
1507333037,2017-10-06 23:37:17.584,2.3256805E1,-1.170186E0,-1.1619759E0,-1.172801E0,
1507333097,2017-10-06 23:38:17.589,2.3251556E1,-1.1743717E0,-1.1717739E0,-1.184248E0,
1507333157,2017-10-06 23:39:17.584,2.2963379E1,-1.1913843E0,-1.189271E0,-1.1875515E0,
1507333217,2017-10-06 23:40:17.584,2.3133759E1,-1.1875677E0,-1.1860733E0,-1.187316E0,
1507333277,2017-10-06 23:41:17.584,2.3109558E1,-1.169239E0,-1.1678982E0,-1.1772652E0,
1507333337,2017-10-06 23:42:17.584,2.3111664E1,-1.1745615E0,-1.1736374E0,-1.1798353E0,
1507333397,2017-10-06 23:43:17.584,2.3189484E1,-1.1828899E0,-1.1740284E0,-1.1855135E0,
1507333457,2017-10-06 23:44:17.584,2.3103241E1,-1.1771221E0,-1.172677E0,-1.1830673E0,
1507333517,2017-10-06 23:45:17.584,2.2978088E1,-1.1839018E0,-1.1775398E0,-1.1797619E0,
1507333577,2017-10-06 23:46:17.585,2.3185303E1,-1.1855879E0,-1.1838694E0,-1.1924448E0,
1507333637,2017-10-06 23:47:17.584,2.3066437E1,-1.1693029E0,-1.1660576E0,-1.1735353E0,
1507333697,2017-10-06 23:48:17.584,2.3106415E1,-1.1834049E0,-1.1821175E0,-1.194354E0,
1507333757,2017-10-06 23:49:17.594,2.3092743E1,-1.1723957E0,-1.1663628E0,-1.1820841E0,
1507333817,2017-10-06 23:50:17.584,2.3149536E1,-1.1781406E0,-1.1743917E0,-1.186614E0,
1507333877,2017-10-06 23:51:17.584,2.301596E1,-1.1719837E0,-1.1669712E0,-1.1741486E0,
1507333937,2017-10-06 23:52:17.584,2.3169525E1,-1.1756353E0,-1.1701555E0,-1.185976E0,
1507333997,2017-10-06 23:53:17.609,2.3116913E1,-1.1738653E0,-1.1694536E0,-1.1739407E0,
1507334057,2017-10-06 23:54:17.584,2.3002289E1,-1.1624966E0,-1.160635E0,-1.1728592E0,
1507334117,2017-10-06 23:55:17.585,2.302121E1,-1.1802807E0,-1.1741629E0,-1.1839199E0,
1507334177,2017-10-06 23:56:17.584,2.2984406E1,-1.1678057E0,-1.1610203E0,-1.1738768E0,
1507334237,2017-10-06 23:57:17.584,2.3029633E1,-1.1681919E0,-1.1704941E0,-1.1772509E0,
1507334297,2017-10-06 23:58:17.608,2.2955994E1,-1.175808E0,-1.180913E0,-1.1894722E0,
1507334357,2017-10-06 23:59:17.584,2.2861359E1,-1.1704197E0,-1.1680174E0,-1.1726274E0,
1507334417,2017-10-07 00:00:17.584,2.3024384E1,-1.1714296E0,-1.1656942E0,-1.1733427E0,
1507334477,2017-10-07 00:01:17.584,2.308432E1,-1.1759558E0,-1.1769419E0,-1.1816273E0,
1507334537,2017-10-07 00:02:17.585,2.3003326E1,-1.1745644E0,-1.1734142E0,-1.1867447E0,
1507334597,2017-10-07 00:03:17.585,2.3087463E1,-1.1889648E0,-1.1863012E0,-1.1958237E0,
1507334657,2017-10-07 00:04:17.584,2.3042267E1,-1.1734009E0,-1.1704578E0,-1.1775637E0,
1507334717,2017-10-07 00:05:17.584,2.297284E1,-1.1750898E0,-1.1686583E0,-1.1776466E0,
1507334777,2017-10-07 00:06:17.584,2.313797E1,-1.1771326E0,-1.1786594E0,-1.1875896E0,
1507334837,2017-10-07 00:07:17.584,2.2942322E1,-1.1748838E0,-1.1736097E0,-1.1840858E0,
1507334897,2017-10-07 00:08:17.584,2.2969666E1,-1.1715231E0,-1.1722336E0,-1.176671E0,
1507334957,2017-10-07 00:09:17.611,2.2981262E1,-1.1717196E0,-1.168828E0,-1.1758976E0,
1507335017,2017-10-07 00:10:17.584,2.3141113E1,-1.1780415E0,-1.1848564E0,-1.194418E0,
1507335077,2017-10-07 00:11:17.584,2.3076965E1,-1.1800852E0,-1.1750689E0,-1.1827936E0,
1507335137,2017-10-07 00:12:17.584,2.3213684E1,-1.1819296E0,-1.1771803E0,-1.1894989E0,
1507335197,2017-10-07 00:13:17.585,2.3004395E1,-1.1658583E0,-1.167203E0,-1.1715536E0,
1507335257,2017-10-07 00:14:17.584,2.297284E1,-1.1796694E0,-1.176343E0,-1.1825514E0,
1507335317,2017-10-07 00:15:17.584,2.3090637E1,-1.1793985E0,-1.1742363E0,-1.1838398E0,
1507335377,2017-10-07 00:16:17.584,2.3080109E1,-1.1795254E0,-1.1643581E0,-1.1779222E0,
1507335437,2017-10-07 00:17:17.584,2.3000183E1,-1.1716032E0,-1.1741829E0,-1.1842556E0,
1507335497,2017-10-07 00:18:17.584,2.310852E1,-1.1919575E0,-1.1823425E0,-1.1913061E0,
1507335557,2017-10-07 00:19:17.584,2.3263123E1,-1.1839504E0,-1.1845121E0,-1.193675E0,
1507335617,2017-10-07 00:20:17.584,2.3271545E1,-1.1832047E0,-1.1776409E0,-1.1821346E0,
1507335677,2017-10-07 00:21:17.584,2.3059082E1,-1.1718836E0,-1.1676321E0,-1.1804028E0,
1507335737,2017-10-07 00:22:17.584,2.3107452E1,-1.1860952E0,-1.170125E0,-1.180254E0,
1507335797,2017-10-07 00:23:17.584,2.3009644E1,-1.1707649E0,-1.1647615E0,-1.1764536E0,
1507335857,2017-10-07 00:24:17.616,2.3097992E1,-1.1928492E0,-1.1920309E0,-1.2031479E0,
1507335917,2017-10-07 00:25:17.584,2.3211578E1,-1.1701088E0,-1.1255894E0,-1.1345978E0,
1507335977,2017-10-07 00:26:17.589,2.320633E1,-1.1790762E0,-1.1720219E0,-1.1805325E0,
1507336037,2017-10-07 00:27:17.584,2.3059082E1,-1.1743526E0,-1.1682749E0,-1.1775656E0,
1507336097,2017-10-07 00:28:17.584,2.2864502E1,-1.1751099E0,-1.1700869E0,-1.1809998E0,
1507336157,2017-10-07 00:29:17.609,2.3189484E1,-1.179635E0,-1.1747313E0,-1.1804361E0,
1507336217,2017-10-07 00:30:17.584,2.322525E1,-1.1763258E0,-1.176691E0,-1.1826735E0,
1507336277,2017-10-07 00:31:17.584,2.323053E1,-1.1714745E0,-1.1711864E0,-1.18225E0,
1507336337,2017-10-07 00:32:17.584,2.2966522E1,-1.1790991E0,-1.1757069E0,-1.1871462E0,
1507336397,2017-10-07 00:33:17.584,2.3130585E1,-1.1732969E0,-1.17064E0,-1.18122E0,
1507336457,2017-10-07 00:34:17.587,2.3214752E1,-1.1804714E0,-1.1829376E0,-1.1898766E0,
1507336517,2017-10-07 00:35:17.609,2.3117981E1,-1.1857834E0,-1.1828337E0,-1.1908588E0,
1507336577,2017-10-07 00:36:17.584,2.3097992E1,-1.1618757E0,-1.1549597E0,-1.1667995E0,
1507336637,2017-10-07 00:37:17.589,2.3216858E1,-1.1842289E0,-1.1781349E0,-1.1902332E0,
1507336697,2017-10-07 00:38:17.584,2.3141113E1,-1.1787767E0,-1.1788292E0,-1.1875896E0,
1507336757,2017-10-07 00:39:17.584,2.3131653E1,-1.1708164E0,-1.1627731E0,-1.1775236E0,
1507336817,2017-10-07 00:40:17.584,2.2947601E1,-1.186655E0,-1.1808233E0,-1.1870632E0,
1507336877,2017-10-07 00:41:17.584,2.320108E1,-1.1852608E0,-1.1811848E0,-1.1914968E0,
1507336937,2017-10-07 00:42:17.584,2.314743E1,-1.1761875E0,-1.171588E0,-1.1794634E0,
1507336997,2017-10-07 00:43:17.584,2.3121124E1,-1.1911345E0,-1.1895151E0,-1.1977568E0,
1507337057,2017-10-07 00:44:17.584,2.3224213E1,-1.1774626E0,-1.1746693E0,-1.1826286E0,
1507337117,2017-10-07 00:45:17.584,2.320108E1,-1.1751289E0,-1.1745272E0,-1.1810961E0,
1507337177,2017-10-07 00:46:17.584,2.3049622E1,-1.173995E0,-1.172699E0,-1.1845121E0,
1507337237,2017-10-07 00:47:17.616,2.2843475E1,-1.1813498E0,-1.1769915E0,-1.1861143E0,
1507337297,2017-10-07 00:48:17.584,2.3082214E1,-1.1701803E0,-1.1677542E0,-1.17735E0,
1507337357,2017-10-07 00:49:17.584,2.2951813E1,-1.1867332E0,-1.1886511E0,-1.1904497E0,
1507337417,2017-10-07 00:50:17.584,2.3435608E1,-1.1797037E0,-1.1712751E0,-1.1833782E0,
1507337477,2017-10-07 00:51:17.584,2.3133759E1,-1.1817236E0,-1.1722832E0,-1.1841049E0,
1507337537,2017-10-07 00:52:17.584,2.3121124E1,-1.1865644E0,-1.1883707E0,-1.1894941E0,
1507337597,2017-10-07 00:53:17.584,2.3090637E1,-1.1757116E0,-1.1674995E0,-1.1754475E0,
1507337657,2017-10-07 00:54:17.584,2.3012817E1,-1.1832952E0,-1.1826868E0,-1.1900883E0,
1507337717,2017-10-07 00:55:17.609,2.3214752E1,-1.1872692E0,-1.1848259E0,-1.1902914E0,
1507337777,2017-10-07 00:56:17.584,2.3092743E1,-1.1708269E0,-1.16399E0,-1.1761942E0,
1507337837,2017-10-07 00:57:17.584,2.314743E1,-1.1793947E0,-1.1726027E0,-1.17873E0,
1507337897,2017-10-07 00:58:17.584,2.3025421E1,-1.1803122E0,-1.1810493E0,-1.1872759E0,
1507337957,2017-10-07 00:59:17.588,2.3117981E1,-1.2169838E0,-1.2160292E0,-1.2243776E0,
1507338017,2017-10-07 01:00:17.592,2.2957062E1,-1.1784763E0,-1.1749754E0,-1.1859741E0,
1507338077,2017-10-07 01:01:17.595,2.3180023E1,-1.1806498E0,-1.1717052E0,-1.1827784E0,
1507338137,2017-10-07 01:02:17.584,2.304541E1,-1.1822987E0,-1.1770754E0,-1.1842098E0,
1507338197,2017-10-07 01:03:17.584,2.3154785E1,-1.1821423E0,-1.1811628E0,-1.1929045E0,
1507338257,2017-10-07 01:04:17.584,2.2864502E1,-1.1737251E0,-1.1690111E0,-1.1766567E0,
1507338317,2017-10-07 01:05:17.584,2.2966522E1,-1.1743879E0,-1.1760244E0,-1.1831112E0,
1507338377,2017-10-07 01:06:17.584,2.3000183E1,-1.1791067E0,-1.1781187E0,-1.1863117E0,
1507338437,2017-10-07 01:07:17.584,2.3160034E1,-1.1798582E0,-1.1785088E0,-1.182888E0,
1507338497,2017-10-07 01:08:17.584,2.3109558E1,-1.1729937E0,-1.170743E0,-1.1784363E0,
1507338557,2017-10-07 01:09:17.587,2.3028564E1,-1.1787367E0,-1.174612E0,-1.1881237E0,
1507338617,2017-10-07 01:10:17.584,2.3233673E1,-1.1772146E0,-1.1748066E0,-1.1810713E0,
1507338677,2017-10-07 01:11:17.585,2.3094849E1,-1.1729021E0,-1.1688519E0,-1.1818695E0,
1507338737,2017-10-07 01:12:17.584,2.3289429E1,-1.1758509E0,-1.171196E0,-1.1788521E0,
1507338797,2017-10-07 01:13:17.584,2.3477692E1,-1.1826878E0,-1.1778622E0,-1.18746E0,
1507338857,2017-10-07 01:14:17.584,2.2985443E1,-1.1785336E0,-1.1713333E0,-1.1826067E0,
1507338917,2017-10-07 01:15:17.584,2.3149536E1,-1.1889076E0,-1.1826954E0,-1.1943054E0,
1507338977,2017-10-07 01:16:17.584,2.3157959E1,-1.1818428E0,-1.178258E0,-1.1865158E0,
1507339037,2017-10-07 01:17:17.584,2.33378E1,-1.1765928E0,-1.175889E0,-1.1868181E0,
1507339097,2017-10-07 01:18:17.584,2.3257874E1,-1.1678104E0,-1.1653786E0,-1.1705914E0,
1507339157,2017-10-07 01:19:17.584,2.323471E1,-1.1433687E0,-1.1411428E0,-1.145483E0,
1507339217,2017-10-07 01:20:17.584,2.332306E1,-1.1672239E0,-1.1701612E0,-1.1717844E0,
1507339277,2017-10-07 01:21:17.584,2.3408264E1,-1.1844597E0,-1.178256E0,-1.1849394E0,
1507339337,2017-10-07 01:22:17.584,2.3305206E1,-1.176753E0,-1.172677E0,-1.1813488E0,
1507339397,2017-10-07 01:23:17.589,2.3423004E1,-1.1727543E0,-1.1719465E0,-1.1759558E0,
1507339457,2017-10-07 01:24:17.584,2.3649109E1,-1.1776533E0,-1.17587E0,-1.1897211E0,
1507339517,2017-10-07 01:25:17.612,2.3573395E1,-1.1757212E0,-1.1762238E0,-1.1847124E0,
1507339577,2017-10-07 01:26:17.584,2.3635437E1,-1.1778402E0,-1.1753492E0,-1.1833439E0,
1507339637,2017-10-07 01:27:17.584,2.3618622E1,-1.1922407E0,-1.1878672E0,-1.1981239E0,
1507339697,2017-10-07 01:28:17.585,2.344403E1,-1.180892E0,-1.178113E0,-1.1877632E0,
1507339757,2017-10-07 01:29:17.584,2.3485046E1,-1.1803122E0,-1.1804752E0,-1.185772E0,
1507339817,2017-10-07 01:30:17.584,2.3399841E1,-1.1866016E0,-1.1829205E0,-1.1880589E0,
1507339877,2017-10-07 01:31:17.584,2.3613373E1,-1.1808672E0,-1.1734858E0,-1.1812143E0,
1507339937,2017-10-07 01:32:17.584,2.367331E1,-1.1862736E0,-1.1842585E0,-1.1928082E0,
1507339997,2017-10-07 01:33:17.584,2.3652283E1,-1.192627E0,-1.1922188E0,-1.1984177E0,
1507340057,2017-10-07 01:34:17.584,2.377008E1,-1.1884403E0,-1.1833334E0,-1.1907101E0,
1507340117,2017-10-07 01:35:17.587,2.3848938E1,-1.1735134E0,-1.1715479E0,-1.1793842E0,
1507340177,2017-10-07 01:36:17.586,2.3827911E1,-1.1837931E0,-1.1778708E0,-1.189333E0,
1507340237,2017-10-07 01:37:17.586,2.3616516E1,-1.1912746E0,-1.1879416E0,-1.1956367E0,
1507340297,2017-10-07 01:38:17.584,2.400357E1,-1.184289E0,-1.1774502E0,-1.1879969E0,
1507340357,2017-10-07 01:39:17.584,2.3747986E1,-1.1889162E0,-1.1842918E0,-1.189703E0,
1507340417,2017-10-07 01:40:17.584,2.3937286E1,-1.1749086E0,-1.1747408E0,-1.1823177E0,
1507340477,2017-10-07 01:41:17.584,2.4039307E1,-1.1879282E0,-1.1822271E0,-1.1932783E0,
1507340537,2017-10-07 01:42:17.584,2.3792145E1,-1.1865711E0,-1.180625E0,-1.194706E0,
1507340597,2017-10-07 01:43:17.584,2.3859467E1,-1.1820431E0,-1.1810465E0,-1.1885462E0,
1507340657,2017-10-07 01:44:17.584,2.4045624E1,-1.1865435E0,-1.1869745E0,-1.1961555E0,
1507340717,2017-10-07 01:45:17.585,2.4001465E1,-1.1966105E0,-1.1922531E0,-1.2030602E0,
1507340777,2017-10-07 01:46:17.584,2.404773E1,-1.1816959E0,-1.1836367E0,-1.1900635E0,
1507340837,2017-10-07 01:47:17.584,2.4098206E1,-1.1933022E0,-1.1911869E0,-1.1977854E0,
1507340897,2017-10-07 01:48:17.584,2.4054047E1,-1.1778622E0,-1.1740179E0,-1.1835175E0,
1507340957,2017-10-07 01:49:17.584,2.3929932E1,-1.1936302E0,-1.1865263E0,-1.1989727E0,
1507341017,2017-10-07 01:50:17.584,2.4083496E1,-1.190156E0,-1.1840429E0,-1.1945772E0,
1507341077,2017-10-07 01:51:17.584,2.4017242E1,-1.1940823E0,-1.1877575E0,-1.1953964E0,
1507341137,2017-10-07 01:52:17.584,2.4075073E1,-1.191824E0,-1.1888971E0,-1.2020521E0,
1507341197,2017-10-07 01:53:17.584,2.4291748E1,-1.1822987E0,-1.1811934E0,-1.1870146E0,
1507341257,2017-10-07 01:54:17.584,2.4127655E1,-1.1931343E0,-1.1917839E0,-1.1987362E0,
1507341317,2017-10-07 01:55:17.584,2.4141327E1,-1.190836E0,-1.1891203E0,-1.1945753E0,
1507341377,2017-10-07 01:56:17.584,2.4187622E1,-1.1948862E0,-1.1889744E0,-1.1993742E0,
1507341437,2017-10-07 01:57:17.584,2.414029E1,-1.1847792E0,-1.1749725E0,-1.181284E0,
1507341497,2017-10-07 01:58:17.584,2.4264404E1,-1.1910162E0,-1.1926966E0,-1.2025423E0,
1507341557,2017-10-07 01:59:17.584,2.4228638E1,-1.1902037E0,-1.1915407E0,-1.1975193E0,
1507341617,2017-10-07 02:00:17.584,2.4050903E1,-1.1839018E0,-1.1761551E0,-1.1877127E0,
1507341677,2017-10-07 02:01:17.584,2.4360107E1,-1.1865053E0,-1.1838541E0,-1.1938677E0,
1507341737,2017-10-07 02:02:17.584,2.433908E1,-1.1920071E0,-1.1866417E0,-1.1941175E0,
1507341797,2017-10-07 02:03:17.584,2.4097168E1,-1.1809387E0,-1.1777697E0,-1.1865292E0,
1507341857,2017-10-07 02:04:17.584,2.4294891E1,-1.1930227E0,-1.1914148E0,-1.2002726E0,
1507341917,2017-10-07 02:05:17.584,2.4250732E1,-1.193366E0,-1.1895189E0,-1.1973181E0,
1507341977,2017-10-07 02:06:17.584,2.426123E1,-1.1960669E0,-1.1879082E0,-1.1980572E0,
1507342037,2017-10-07 02:07:17.585,2.4296997E1,-1.1859617E0,-1.1836662E0,-1.1938095E0,
1507342097,2017-10-07 02:08:17.585,2.4471588E1,-1.2017155E0,-1.2002449E0,-1.2112627E0,
1507342157,2017-10-07 02:09:17.585,2.425705E1,-1.2009668E0,-1.1972799E0,-1.2074194E0,
1507342217,2017-10-07 02:10:17.585,2.4234955E1,-1.1965647E0,-1.1920948E0,-1.198062E0,
1507342277,2017-10-07 02:11:17.586,2.4421112E1,-1.1926537E0,-1.1937962E0,-1.1978607E0,
1507342337,2017-10-07 02:12:17.586,2.4229675E1,-1.187787E0,-1.1927147E0,-1.197258E0,
1507342397,2017-10-07 02:13:17.584,2.4196045E1,-1.1853666E0,-1.175952E0,-1.1888285E0,
1507342457,2017-10-07 02:14:17.584,2.4517883E1,-1.2027464E0,-1.2005339E0,-1.2087603E0,
1507342517,2017-10-07 02:15:17.584,2.4296997E1,-1.1886902E0,-1.184699E0,-1.1956863E0,
1507342577,2017-10-07 02:16:17.584,2.4474762E1,-1.1959667E0,-1.1902533E0,-1.2050028E0,
1507342637,2017-10-07 02:17:17.584,2.4493683E1,-1.1813135E0,-1.1809092E0,-1.1892624E0,
1507342697,2017-10-07 02:18:17.584,2.4542053E1,-1.2015715E0,-1.1956778E0,-1.2065859E0,
1507342757,2017-10-07 02:19:17.584,2.4530487E1,-1.1872568E0,-1.1797361E0,-1.1900816E0,
1507342817,2017-10-07 02:20:17.584,2.443164E1,-1.194314E0,-1.1936083E0,-1.2031622E0,
1507342877,2017-10-07 02:21:17.609,2.4471588E1,-1.194005E0,-1.190033E0,-1.1982441E0,
1507342937,2017-10-07 02:22:17.584,2.4588348E1,-1.1850357E0,-1.1793289E0,-1.1864948E0,
1507342997,2017-10-07 02:23:17.594,2.4312775E1,-1.2065172E0,-1.201335E0,-1.213191E0,
1507343057,2017-10-07 02:24:17.584,2.4644073E1,-1.1846466E0,-1.186039E0,-1.1920748E0,
1507343117,2017-10-07 02:25:17.609,2.4440033E1,-1.2023945E0,-1.1981821E0,-1.212204E0,
1507343177,2017-10-07 02:26:17.584,2.443164E1,-1.1920986E0,-1.1874027E0,-1.1969633E0,
1507343237,2017-10-07 02:27:17.584,2.4551514E1,-1.2063608E0,-1.2024517E0,-1.2074394E0,
1507343297,2017-10-07 02:28:17.584,2.454837E1,-1.1833782E0,-1.1837492E0,-1.1906881E0,
1507343357,2017-10-07 02:29:17.584,2.4693512E1,-1.1898623E0,-1.1841125E0,-1.1957054E0,
1507343417,2017-10-07 02:30:17.584,2.4519989E1,-1.1931086E0,-1.1886377E0,-1.2014809E0,
1507343477,2017-10-07 02:31:17.584,2.446634E1,-1.1908178E0,-1.1872959E0,-1.1981058E0,
1507343537,2017-10-07 02:32:17.584,2.44758E1,-1.1878595E0,-1.1877737E0,-1.1944447E0,
1507343597,2017-10-07 02:33:17.584,2.4649353E1,-1.1984835E0,-1.1979132E0,-1.205493E0,
1507343657,2017-10-07 02:34:17.584,2.4732422E1,-1.1920891E0,-1.1868687E0,-1.197464E0,
1507343717,2017-10-07 02:35:17.584,2.474295E1,-1.1915026E0,-1.1853046E0,-1.1926813E0,
1507343777,2017-10-07 02:36:17.584,2.4745056E1,-1.2031536E0,-1.197814E0,-1.2098837E0,
1507343837,2017-10-07 02:37:17.584,2.4591492E1,-1.1881313E0,-1.1855907E0,-1.1970739E0,
1507343897,2017-10-07 02:38:17.584,2.4645142E1,-1.2010231E0,-1.199091E0,-1.2088404E0,
1507343957,2017-10-07 02:39:17.584,2.4567291E1,-1.1893806E0,-1.1861086E0,-1.1949272E0,
1507344017,2017-10-07 02:40:17.584,2.4585175E1,-1.2486782E0,-1.2435703E0,-1.2506523E0,
1507344077,2017-10-07 02:41:17.585,2.4776611E1,-1.1949244E0,-1.1920023E0,-1.1992388E0,
1507344137,2017-10-07 02:42:17.584,2.4649353E1,-1.1917429E0,-1.1871986E0,-1.2029314E0,
1507344197,2017-10-07 02:43:17.585,2.4782928E1,-1.1928644E0,-1.1944857E0,-1.1987066E0,
1507344257,2017-10-07 02:44:17.584,2.4730316E1,-1.2047176E0,-1.2012739E0,-1.212328E0,
1507344317,2017-10-07 02:45:17.584,2.4675629E1,-1.2042847E0,-1.200902E0,-1.2079134E0,
1507344377,2017-10-07 02:46:17.584,2.4562042E1,-1.1890326E0,-1.185338E0,-1.1963396E0,
1507344437,2017-10-07 02:47:17.584,2.4819733E1,-1.1899567E0,-1.1884451E0,-1.1977062E0,
1507344497,2017-10-07 02:48:17.586,2.4677734E1,-1.1913605E0,-1.1854334E0,-1.1923923E0,
1507344557,2017-10-07 02:49:17.585,2.4515778E1,-1.2051716E0,-1.204731E0,-1.2127848E0,
1507344617,2017-10-07 02:50:17.584,2.478186E1,-1.20712E0,-1.2017412E0,-1.2105961E0,
1507344677,2017-10-07 02:51:17.584,2.4686157E1,-1.1942911E0,-1.1913252E0,-1.195693E0,
